shop,userid,userinfo,rating,date,photos,username,language,text
ya-kun-kaya-toast-singapore-24,RmnQYzbV58gQvKvNVc-D1Q,"{'link': '/user_details?userid=RmnQYzbV58gQvKvNVc-D1Q', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/CWWO_xIA1Ovw-YLVpKF6EA/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/CWWO_xIA1Ovw-YLVpKF6EA/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/CWWO_xIA1Ovw-YLVpKF6EA/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/CWWO_xIA1Ovw-YLVpKF6EA/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/CWWO_xIA1Ovw-YLVpKF6EA/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/CWWO_xIA1Ovw-YLVpKF6EA/180s.jpg 3.00x', 'markupDisplayName': 'Kelly Y.', 'displayLocation': 'San Mateo, CA', 'altText': 'Kelly Y.', 'userUrl': '/user_details?userid=RmnQYzbV58gQvKvNVc-D1Q', 'partnerAlias': None, 'friendCount': 118, 'photoCount': 453, 'reviewCount': 352, 'eliteYear': None}",4,1/22/2014,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/_OUob4qT658fb3MwLMDvTw/300s.jpg', 'link': '/biz_photos/ya-kun-kaya-toast-singapore-24?reviewid=R2kEiFlNE2x1dxwniVe5QQ&amp;select=_OUob4qT658fb3MwLMDvTw', 'altText': 'Photo of Ya Kun Kaya Toast - Singapore, Singapore. Soft boiled eggs, milk tea, coffee comes with set if you order the combination (toast not pictured). Love the coffee', 'width': 300, 'height': 300, 'caption': 'Soft boiled eggs, milk tea, coffee comes with set if you order the combination (toast not pictured). Love the coffee'}]",Kelly Y.,en,"Food: Kaya is a jam made from sugar, egg, coconut, butter, and pandan leaf.  I tried the kaya toast, sugar butter toast, and kaya french toast. We had some &amp;#34;Sets&amp;#34; that come with coffee and soft boiled eggs.  The coffee is very sweet, tastes good.  The soft boiled eggs are amazing (not really, but it&amp;#39;s because in the US there is so much Salmonella we can&amp;#39;t eat eggs unless hey are fully cooked, so this is a rare treat for me!)!   Note the locals will add black pepper to the eggs and dip the toast into the eggs, which we forgot to do.<br&gt;Also note that the sugar butter toast does not come with kaya!  <br&gt;<br&gt;Service: they&amp;#39;ll bring you the toast because it takes a bit longer, you can sip on the coffee and eat the eggs (if you bought the set) while you wait<br&gt;<br&gt;Ambience: the seating is in the middle of the mall.  Oh god, we saw a RAT running across the pipes above us while we were eating!  Dust and who knows what else could have dropped into my food!  Anyway, nothing did as far as I know..... that&amp;#39;s why it&amp;#39;s 4 stars"
ya-kun-kaya-toast-singapore-24,IZMCl8pacOFGcDu5u4nmSQ,"{'link': '/user_details?userid=IZMCl8pacOFGcDu5u4nmSQ', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/Fo73jOMtuC4Vzwok4MbSGw/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/Fo73jOMtuC4Vzwok4MbSGw/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/Fo73jOMtuC4Vzwok4MbSGw/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/Fo73jOMtuC4Vzwok4MbSGw/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/Fo73jOMtuC4Vzwok4MbSGw/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/Fo73jOMtuC4Vzwok4MbSGw/180s.jpg 3.00x', 'markupDisplayName': 'ben c.', 'displayLocation': 'Escondido, CA', 'altText': 'ben c.', 'userUrl': '/user_details?userid=IZMCl8pacOFGcDu5u4nmSQ', 'partnerAlias': None, 'friendCount': 32, 'photoCount': None, 'reviewCount': 28, 'eliteYear': None}",1,4/21/2015,[],ben c.,en,This is my regular coffee stop every time I&amp;#39;m in SIngapore. Only today did I decide to try the kaya toast to discover how they skimp on the kaya spread. The kaya was a tiny blotch in the middle with the butter and nothing else on the side. <br&gt;I was basically eating dry toast till I got to the middle. Reconsidering coming here from now on.
typhoon-cafe-singapore,2F38Uc4UNNbFVdyUUnBjOA,"{'link': '/user_details?userid=2F38Uc4UNNbFVdyUUnBjOA', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/nkcfSrM1m8BT40IKPO3Gvw/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/nkcfSrM1m8BT40IKPO3Gvw/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/nkcfSrM1m8BT40IKPO3Gvw/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/nkcfSrM1m8BT40IKPO3Gvw/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/nkcfSrM1m8BT40IKPO3Gvw/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/nkcfSrM1m8BT40IKPO3Gvw/180s.jpg 3.00x', 'markupDisplayName': 'Doreen T.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Doreen T.', 'userUrl': '/user_details?userid=2F38Uc4UNNbFVdyUUnBjOA', 'partnerAlias': None, 'friendCount': 91, 'photoCount': 6338, 'reviewCount': 688, 'eliteYear': 2022}",4,1/1/2018,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/7M7J0TdFaRz8Gm86K-NSzw/180s.jpg', 'link': '/biz_photos/typhoon-cafe-singapore?reviewid=Oj0EgBdgBTvPkVpWBu47TA&amp;select=7M7J0TdFaRz8Gm86K-NSzw', 'altText': 'Photo of Typhoon Cafe - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/-CS2JIvBGXUe-VvWE3m3LQ/180s.jpg', 'link': '/biz_photos/typhoon-cafe-singapore?reviewid=Oj0EgBdgBTvPkVpWBu47TA&amp;select=-CS2JIvBGXUe-VvWE3m3LQ', 'altText': 'Photo of Typhoon Cafe - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/cQLUDZXyyFa4E7Gc9n7F0Q/180s.jpg', 'link': '/biz_photos/typhoon-cafe-singapore?reviewid=Oj0EgBdgBTvPkVpWBu47TA&amp;select=cQLUDZXyyFa4E7Gc9n7F0Q', 'altText': 'Photo of Typhoon Cafe - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/xahPZV6RgGrBih0vxvjwcg/180s.jpg', 'link': '/biz_photos/typhoon-cafe-singapore?reviewid=Oj0EgBdgBTvPkVpWBu47TA&amp;select=xahPZV6RgGrBih0vxvjwcg', 'altText': 'Photo of Typhoon Cafe - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}]",Doreen T.,en,"The cafe was newly opened and it was having a 50% off promotion for its 5 dessert items. Open concept place where people walking past can look into the dine in area and kitchen. The place was decorated in wooden and simple style.<br&gt;<br&gt;As it was newly opened, the staff who showed me to a table advised that it would take at least 20 minutes for a order to arrive. It was quite a surprise as it was already 9pm and the cafe was less than half filled with a number of uncleared tables around. <br&gt;<br&gt;Cloud Nine 九霄云外 (S$14.90++)<br&gt;miso soufflé, yuzu ice cream &amp;amp; vanilla tuile<br&gt;味增舒芙蕾松饼、柚子冰淇淋、香草瓦片饼<br&gt;There was a 20 minutes wait for this item which I was told by the staff when I placed the order. There was no sauce served with souffle, although it was showed with on the menu. The souffle was pretty airy and soft, but one could not taste the miso in it. Being sweet, it was balanced by the slightly sour yuzu sorbet. It was accompanied with the lavender flowers dusted tuile.<br&gt;<br&gt;White Ginger Pear 梨白牡丹茶 (S$5.50++)<br&gt;rarest pai mu tan white tea blended with the sweet taste of juicy orchard fresh pear &amp;amp; the tingle of spicy ginger for a delicate &amp;amp; delighting infusion<br&gt;Not sure why but the taste reminded one of ginseng than ginger or pear. It was light and refreshing."
typhoon-cafe-singapore,H8mXfh5XgGCqmMLwVH7k5A,"{'link': '/user_details?userid=H8mXfh5XgGCqmMLwVH7k5A', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/_9Tjfd7rCOKCYLEUzAJLHw/180s.jpg 3.00x', 'markupDisplayName': 'Melissa Y.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Melissa Y.', 'userUrl': '/user_details?userid=H8mXfh5XgGCqmMLwVH7k5A', 'partnerAlias': None, 'friendCount': 558, 'photoCount': 6125, 'reviewCount': 521, 'eliteYear': 2022}",5,11/8/2020,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/ep86SMWR7byaDEGsp31FDA/180s.jpg', 'link': '/biz_photos/typhoon-cafe-singapore?reviewid=WgAjRq2RhFdcCuIlg8H7UA&amp;select=ep86SMWR7byaDEGsp31FDA', 'altText': 'Photo of Typhoon Cafe - Singapore, Singapore. Hot ginger pear tea $6.50', 'width': 180, 'height': 180, 'caption': 'Hot ginger pear tea $6.50'}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/4Xz2xQ_hpO---_72vurqKA/180s.jpg', 'link': '/biz_photos/typhoon-cafe-singapore?reviewid=WgAjRq2RhFdcCuIlg8H7UA&amp;select=4Xz2xQ_hpO---_72vurqKA', 'altText': 'Photo of Typhoon Cafe - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/IPGKND8iUHuCZ2j_VvImsg/180s.jpg', 'link': '/biz_photos/typhoon-cafe-singapore?reviewid=WgAjRq2RhFdcCuIlg8H7UA&amp;select=IPGKND8iUHuCZ2j_VvImsg', 'altText': 'Photo of Typhoon Cafe - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/_0cb0isHQLshEtU0swGICA/180s.jpg', 'link': '/biz_photos/typhoon-cafe-singapore?reviewid=WgAjRq2RhFdcCuIlg8H7UA&amp;select=_0cb0isHQLshEtU0swGICA', 'altText': 'Photo of Typhoon Cafe - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}]",Melissa Y.,en,I have a huge obsession over the souffles they serve here! It&amp;#39;s so so good but it takes awhile. The food here like lu rou fan/noodles are generally okay but the desserts is why I came here for. They don&amp;#39;t serve water
typhoon-cafe-singapore,Y4pO9yZociD96rtJ5vRyDw,"{'link': '/user_details?userid=Y4pO9yZociD96rtJ5vRyDw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/TpQzLZjm0bFPR48s_2Mm-A/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/TpQzLZjm0bFPR48s_2Mm-A/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/TpQzLZjm0bFPR48s_2Mm-A/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/TpQzLZjm0bFPR48s_2Mm-A/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/TpQzLZjm0bFPR48s_2Mm-A/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/TpQzLZjm0bFPR48s_2Mm-A/180s.jpg 3.00x', 'markupDisplayName': 'Lam N.', 'displayLocation': 'San Francisco, CA', 'altText': 'Lam N.', 'userUrl': '/user_details?userid=Y4pO9yZociD96rtJ5vRyDw', 'partnerAlias': None, 'friendCount': 0, 'photoCount': 2033, 'reviewCount': 557, 'eliteYear': None}",3,8/31/2018,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/rrrImIj47V8PvRifGaThhQ/180s.jpg', 'link': '/biz_photos/typhoon-cafe-singapore?reviewid=5pBh3JQZYFDIsZ5N7_QKgQ&amp;select=rrrImIj47V8PvRifGaThhQ', 'altText': 'Photo of Typhoon Cafe - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/xYCXk_8mzI9WDPpjO_go6g/180s.jpg', 'link': '/biz_photos/typhoon-cafe-singapore?reviewid=5pBh3JQZYFDIsZ5N7_QKgQ&amp;select=xYCXk_8mzI9WDPpjO_go6g', 'altText': 'Photo of Typhoon Cafe - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/NVi3hbcRBJLXs5lb0JhX9g/180s.jpg', 'link': '/biz_photos/typhoon-cafe-singapore?reviewid=5pBh3JQZYFDIsZ5N7_QKgQ&amp;select=NVi3hbcRBJLXs5lb0JhX9g', 'altText': 'Photo of Typhoon Cafe - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/XrgcnOq7evZnwdmWfItvXA/180s.jpg', 'link': '/biz_photos/typhoon-cafe-singapore?reviewid=5pBh3JQZYFDIsZ5N7_QKgQ&amp;select=XrgcnOq7evZnwdmWfItvXA', 'altText': 'Photo of Typhoon Cafe - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}]",Lam N.,en,"I don&amp;#39;t know whether it&amp;#39;s Taiwanese food in general or this place in particular - probably more of the latter - but the food, while ok, is kind of boring and variety is less than at Teochew or certainly Cantonese eateries here. For a café, prices are on the high side (and they don&amp;#39;t serve water, cold or warm, only bottled water). Without the Entertainer 1-for-1 offer, it doesn&amp;#39;t make much sense to eat here!"
segafredo-zanetti-singapore,ZcBoDxrz4t3Pcs96_QIIbw,"{'link': '/user_details?userid=ZcBoDxrz4t3Pcs96_QIIbw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/zKXHaD2oCfsdYplui1ghMQ/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/zKXHaD2oCfsdYplui1ghMQ/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/zKXHaD2oCfsdYplui1ghMQ/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/zKXHaD2oCfsdYplui1ghMQ/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/zKXHaD2oCfsdYplui1ghMQ/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/zKXHaD2oCfsdYplui1ghMQ/180s.jpg 3.00x', 'markupDisplayName': 'Zubin D.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Zubin D.', 'userUrl': '/user_details?userid=ZcBoDxrz4t3Pcs96_QIIbw', 'partnerAlias': None, 'friendCount': 28, 'photoCount': 1, 'reviewCount': 16, 'eliteYear': None}",4,12/31/2013,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/Bv93y595Xfjfglj-idbwZA/300s.jpg', 'link': '/biz_photos/segafredo-zanetti-singapore?reviewid=LkBFdwTASQ_essA6g0L0Pg&amp;select=Bv93y595Xfjfglj-idbwZA', 'altText': 'Photo of Segafredo Zanetti - Singapore, Singapore. Entrance', 'width': 300, 'height': 300, 'caption': 'Entrance'}]",Zubin D.,en,An unexpected surprise. Came here for New Years lunch and was verrrry happy. Started with a pasta that was cooked perfectly. Followed that with two pizzas that were also delicious. Thin crust and crispy base. Finished with a slice of chocolate pie that was amazing. The quality of all the food was outstanding. This is probably the best Italian food at rob quay. Will definitely be coming back.
fika-singapore,ogHJ0qlpebLl3flpz2YvDw,"{'link': '/user_details?userid=ogHJ0qlpebLl3flpz2YvDw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/io6sGfoSvxMd5UhlbFm3AQ/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/io6sGfoSvxMd5UhlbFm3AQ/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/io6sGfoSvxMd5UhlbFm3AQ/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/io6sGfoSvxMd5UhlbFm3AQ/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/io6sGfoSvxMd5UhlbFm3AQ/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/io6sGfoSvxMd5UhlbFm3AQ/180s.jpg 3.00x', 'markupDisplayName': 'August I.', 'displayLocation': 'Dresden, Germany', 'altText': 'August I.', 'userUrl': '/user_details?userid=ogHJ0qlpebLl3flpz2YvDw', 'partnerAlias': None, 'friendCount': 0, 'photoCount': 16, 'reviewCount': 34, 'eliteYear': None}",5,4/7/2016,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/L9tdZjQAiK9Rjk6zMnor_w/180s.jpg', 'link': '/biz_photos/fika-singapore?reviewid=HdW6LjVCbI_-ktqVElxngQ&amp;select=L9tdZjQAiK9Rjk6zMnor_w', 'altText': 'Photo of Fika - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/ANhfSB8MNOT88ybVc8gy6Q/180s.jpg', 'link': '/biz_photos/fika-singapore?reviewid=HdW6LjVCbI_-ktqVElxngQ&amp;select=ANhfSB8MNOT88ybVc8gy6Q', 'altText': 'Photo of Fika - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/IE-MzGRwbsdp6VGATxSd6g/180s.jpg', 'link': '/biz_photos/fika-singapore?reviewid=HdW6LjVCbI_-ktqVElxngQ&amp;select=IE-MzGRwbsdp6VGATxSd6g', 'altText': 'Photo of Fika - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/82Nrt9Ose3BIsa_OvXUcuQ/180s.jpg', 'link': '/biz_photos/fika-singapore?reviewid=HdW6LjVCbI_-ktqVElxngQ&amp;select=82Nrt9Ose3BIsa_OvXUcuQ', 'altText': 'Photo of Fika - Singapore, Singapore', 'width': 180, 'height': 180, 'caption': None}]",August I.,en,"Great food for everyone!<br&gt;<br&gt;The staff is friendly and there is a large selection of dishes. There is Internet and it is clean. <br&gt;<br&gt;On the negative, there is only one bathroom which lacks cleanliness."
fika-singapore,WtZyXabdl1bP1XJ7vQRG-A,"{'link': '/user_details?userid=WtZyXabdl1bP1XJ7vQRG-A', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/yD9eFcuY90woym-XJMRmug/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/yD9eFcuY90woym-XJMRmug/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/yD9eFcuY90woym-XJMRmug/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/yD9eFcuY90woym-XJMRmug/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/yD9eFcuY90woym-XJMRmug/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/yD9eFcuY90woym-XJMRmug/180s.jpg 3.00x', 'markupDisplayName': 'Letitia L.', 'displayLocation': 'Singapore, Singapore', 'altText': 'Letitia L.', 'userUrl': '/user_details?userid=WtZyXabdl1bP1XJ7vQRG-A', 'partnerAlias': None, 'friendCount': 245, 'photoCount': 33, 'reviewCount': 386, 'eliteYear': None}",2,3/31/2018,[],Letitia L.,en,"Pros:<br&gt;- Halal<br&gt;- Friendly staff (at Beach Rd)<br&gt;<br&gt;Cons:<br&gt;- They don&amp;#39;t serve tap water here, you have to buy bottled water or a drink<br&gt;- Food is bad<br&gt;- Overpriced<br&gt;<br&gt;---- FOOD ----<br&gt;<br&gt;Korvstroganoff:  2 stars<br&gt;For $14, to get chicken sausages in gravy with rice and a lettuce salad felt like a huge ripoff.<br&gt;<br&gt;Swedish Pancakes:  2 stars<br&gt;Ice-cream was bad quality -- texture was styrofoamy not creamy.  Pancakes were hard and stiff."
fika-singapore,R0Ko9rVnXc3M_23UzGkgjA,"{'link': '/user_details?userid=R0Ko9rVnXc3M_23UzGkgjA', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/m8GaVNkbdiZtj9s5uPsxow/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/m8GaVNkbdiZtj9s5uPsxow/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/m8GaVNkbdiZtj9s5uPsxow/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/m8GaVNkbdiZtj9s5uPsxow/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/m8GaVNkbdiZtj9s5uPsxow/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/m8GaVNkbdiZtj9s5uPsxow/180s.jpg 3.00x', 'markupDisplayName': 'Eva K.', 'displayLocation': 'København S, Denmark', 'altText': 'Eva K.', 'userUrl': '/user_details?userid=R0Ko9rVnXc3M_23UzGkgjA', 'partnerAlias': None, 'friendCount': 84, 'photoCount': 578, 'reviewCount': 694, 'eliteYear': None}",3,6/13/2017,[],Eva K.,en,"Believe it or not, I was dragged here by my Swedish boyfriend because he saw the word &amp;#34;fika&amp;#34; along with a picture of Moose outside the cafe. Yes, as you might have guessed it, it&amp;#39;s a &amp;#34;Swedish&amp;#34; cafe, right in the Kampong Glam area in Singapore.<br&gt;<br&gt;How Swedish can it be? Well the decor inside is very Ikea-ish and they do have a lot of Swedish dishes like meatballs (halal, obviously), pytt i panna and many other dishes that were on the menu. Since we weren&amp;#39;t feeling like eating Swedish dishes in Singapore (hello, laksa!), we came here just to get refreshments and shade from the harsh Singaporean sun.<br&gt;<br&gt;Boyfriend ordered (Swedish) coffee while I got myself a lingonberry-ade that was surprisingly fresh and nice (a little bit sour). We shared an earl gray cake, although there was prinsesstårta in the cake shelf.  <br&gt;<br&gt;Overall, it&amp;#39;s a nice ambiance, maybe for Singaporeans who want to try out Swedish stuff, or for the Swedes who miss food from home, but as for me, it&amp;#39;s just another concept cafe that is currently trending in Southeast Asia"
fika-singapore,wBuwMmM98jJIKq9Xk5DW8w,"{'link': '/user_details?userid=wBuwMmM98jJIKq9Xk5DW8w', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/JI4cGMdsMslkG4FhgEjz-Q/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/JI4cGMdsMslkG4FhgEjz-Q/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/JI4cGMdsMslkG4FhgEjz-Q/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/JI4cGMdsMslkG4FhgEjz-Q/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/JI4cGMdsMslkG4FhgEjz-Q/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/JI4cGMdsMslkG4FhgEjz-Q/180s.jpg 3.00x', 'markupDisplayName': 'Kevin W.', 'displayLocation': 'Sembawang, Singapore, Singapore', 'altText': 'Kevin W.', 'userUrl': '/user_details?userid=wBuwMmM98jJIKq9Xk5DW8w', 'partnerAlias': None, 'friendCount': 2, 'photoCount': 28, 'reviewCount': 6, 'eliteYear': None}",4,4/30/2018,"[{'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/7gbP5OE2NPCDqJ-lm2HNOg/300s.jpg', 'link': '/biz_photos/fika-singapore?reviewid=9tBwB9zfGfxRtjd0yHpUUQ&amp;select=7gbP5OE2NPCDqJ-lm2HNOg', 'altText': 'Photo of Fika - Singapore, Singapore. Smorgasbord', 'width': 300, 'height': 300, 'caption': 'Smorgasbord'}, {'src': 'https://s3-media0.fl.yelpcdn.com/bphoto/ug2KD6CdLrVuhfODvM6Z7A/300s.jpg', 'link': '/biz_photos/fika-singapore?reviewid=9tBwB9zfGfxRtjd0yHpUUQ&amp;select=ug2KD6CdLrVuhfODvM6Z7A', 'altText': 'Photo of Fika - Singapore, Singapore. Mushroom soup (of the day)', 'width': 300, 'height': 300, 'caption': 'Mushroom soup (of the day)'}]",Kevin W.,en,"Comfortable setting.  Fantastic mushroom soup that was creamy without being heavy, fresh, and flavorful. Great selection on the smorgasbord with several delicious highlights, particularly the pickled herring (surprised me too!) and the roasted chicken.  The meatballs and every veggie were notable as well."
fika-singapore,SVMf89lVW0iS_6-dyuoFTg,"{'link': '/user_details?userid=SVMf89lVW0iS_6-dyuoFTg', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/daxz2eVkap6i_OG75G9E_A/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/daxz2eVkap6i_OG75G9E_A/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/daxz2eVkap6i_OG75G9E_A/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/daxz2eVkap6i_OG75G9E_A/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/daxz2eVkap6i_OG75G9E_A/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/daxz2eVkap6i_OG75G9E_A/180s.jpg 3.00x', 'markupDisplayName': 'Noraini L.', 'displayLocation': 'Downtown Core, Singapore, Singapore', 'altText': 'Noraini L.', 'userUrl': '/user_details?userid=SVMf89lVW0iS_6-dyuoFTg', 'partnerAlias': None, 'friendCount': 2, 'photoCount': None, 'reviewCount': 3, 'eliteYear': None}",5,2/6/2019,[],Noraini L.,en,Ordered the crepe mushroom and and herring fish appetiser. The food was exceptionally good. The floor staff were attentive and friendly. The food came fast and the food presentation was superb. Then we had a waffle ice cream. It was the best I have tried in Singapore!  Will certainly visit again!
fika-singapore,3g_vgaCNlvR5uKmUkSz8Rw,"{'link': '/user_details?userid=3g_vgaCNlvR5uKmUkSz8Rw', 'src': 'https://s3-media0.fl.yelpcdn.com/photo/QOsELxONsDJD_q1qVI646A/60s.jpg', 'srcSet': 'https://s3-media0.fl.yelpcdn.com/photo/QOsELxONsDJD_q1qVI646A/ms.jpg 1.67x,https://s3-media0.fl.yelpcdn.com/photo/QOsELxONsDJD_q1qVI646A/120s.jpg 2.00x,https://s3-media0.fl.yelpcdn.com/photo/QOsELxONsDJD_q1qVI646A/90s.jpg 1.50x,https://s3-media0.fl.yelpcdn.com/photo/QOsELxONsDJD_q1qVI646A/168s.jpg 2.80x,https://s3-media0.fl.yelpcdn.com/photo/QOsELxONsDJD_q1qVI646A/180s.jpg 3.00x', 'markupDisplayName': 'Debbie T.', 'displayLocation': 'East Bay, CA', 'altText': 'Debbie T.', 'userUrl': '/user_details?userid=3g_vgaCNlvR5uKmUkSz8Rw', 'partnerAlias': None, 'friendCount': 361, 'photoCount': 670, 'reviewCount': 443, 'eliteYear': None}",2,11/9/2015,[],Debbie T.,en,"Yuck! Overpriced and not better than Ikea...<br&gt;<br&gt;I&amp;#39;m not sure if it&amp;#39;s because I&amp;#39;m not familiar with Ikea food, but the food just isn&amp;#39;t good? It&amp;#39;s not bland, but it&amp;#39;s not necessarily flavorful nor memorable. <br&gt;<br&gt;Given that Fika is pricer than the Hangar across the street and other cafes nearby, I don&amp;#39;t recommend this place. Plus, everything is pre-prepared...meaning I couldn&amp;#39;t ask for for &amp;#39;no onion,&amp;#39; &amp;#39;no mayo,&amp;#39; etc."
